stato,inizio,fine,sindacati,settore,categoria,modalita,rilevanza,note,data_proclamazione,regione,provincia,data_ricezione,inizio_iso,fine_iso
"Revocato (include le azioni di revoca, sospensione e differimento)",23/06/2024,23/06/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA SITA NORD REGIONE UMBRIA,24 ORE,Regionale,null,20/05/2024,Umbria,Tutte,20/05/2024 23:09,2024-06-23,2024-06-23
"Revocato (include le azioni di revoca, sospensione e differimento)",21/06/2024,21/06/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AST REGIONE SICILIA,24 ORE,Regionale,null,24/05/2024,Sicilia,Tutte,24/05/2024 16:24,2024-06-21,2024-06-21
Effettuato,18/06/2024,19/06/2024,OSR UGL FERROVIE/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE LIGURIA,24 ORE: DALLE 21.01 DEL 18/6 ALLE 21.00 DEL 19/6,Regionale,null,08/05/2024,Liguria,Tutte,08/05/2024 12:14,2024-06-18,2024-06-19
Effettuato,17/06/2024,17/06/2024,OSP UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI),24 ORE,Locale,null,04/06/2024,Lombardia,Milano,05/06/2024 09:06,2024-06-17,2024-06-17
"Revocato (include le azioni di revoca, sospensione e differimento)",17/06/2024,17/06/2024,OST CONFAIL/FAISA CISAL,Trasporto pubblico locale,PERSONALE APPALTI SOC. SOCIETY MODERNE FACILITY OPERANTE PRESSO EAV DI NAPOLI,INTERA GIORNATA,Locale,null,05/06/2024,Campania,Napoli,05/06/2024 22:02,2024-06-17,2024-06-17
Effettuato,16/06/2024,17/06/2024,ASSEMBLEA NAZIONALE PDM/PDB,Ferroviario,PERSONALE DI MACCHINA E DI BORDO DEL GRUPPO FERROVIE DELLO STATO ITALIANE,TRASPORTO PASSEGGERI 23 ORE: DALLE 03.00 DEL 16/6 ALLE 02.00 DEL 17/6,Nazionale,REVOCA DEL 6/6 TRASPORTO MERCI 24 ORE: DALLE 21.01 DEL 18/6 ALLE 21.00 DEL 19/6,28/05/2024,Italia,Tutte,28/05/2024 09:42,2024-06-16,2024-06-17
Effettuato,16/06/2024,17/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/ORSA,Ferroviario,PERSONALE SOC. TRENITALIA EQUIPAGGI DBR CAMPANIA,23 ORE: DALLE 03.00 DEL 16/6 ALLE 02.00 DEL 17/6,Regionale,null,06/05/2024,Campania,Tutte,06/05/2024 12:00,2024-06-16,2024-06-17
Effettuato,16/06/2024,17/06/2024,OSR UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. TRENORD,23 ORE: DALLE 03.00 DEL 16/6 ALLE 02.00 DEL 17/6,Regionale,null,20/05/2024,Lombardia,Tutte,20/05/2024 13:19,2024-06-16,2024-06-17
"Revocato (include le azioni di revoca, sospensione e differimento)",15/06/2024,15/06/2024,OSL UGL-TA/FAST-CONFSAL-AV,Aereo,PERSONALE SOC. ENAV APT DI NAPOLI,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,22/03/2024,Campania,Napoli,22/03/2024 09:27,2024-06-15,2024-06-15
Effettuato,15/06/2024,15/06/2024,OSR FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. SICURITALIA IVRI VIGILANZA PRESSO AEROPORTO DI VENEZIA TESSERA,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,01/06/2024,Veneto,Venezia,01/06/2024 15:22,2024-06-15,2024-06-15
Effettuato,15/06/2024,15/06/2024,OSR FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. GH VENEZIA AEROPORTO DI VENEZIA TESSERA,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,01/06/2024,Veneto,Venezia,01/06/2024 15:23,2024-06-15,2024-06-15
Effettuato,15/06/2024,15/06/2024,OSR SGB,Aereo,PERSONALE SOC. AVIAPARTNER AEROPORTO DI BOLOGNA,4 ORE: DALLE 13.00 ALLE 17.00,Interregionale,null,08/05/2024,Emilia-Romagna,Tutte,08/05/2024 12:08,2024-06-15,2024-06-15
"Revocato (include le azioni di revoca, sospensione e differimento)",15/06/2024,15/06/2024,UILT-UIL,Aereo,PERSONALE NAVIGANTE TECNICO SOC. AIR DOLOMITI,24 ORE,Nazionale,ESCLUSIONE DEGLI AEROPORTI DI BOLOGNA E NAPOLI,01/06/2024,Italia,Tutte,03/06/2024 09:24,2024-06-15,2024-06-15
Effettuato,14/06/2024,14/06/2024,OSP FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE PROVINCIA DI MASSA CARRARA,8 ORE: DALLE 8.30 ALLE 12.29 E DALLE 14.30 ALLE 18.30,Provinciale,null,03/06/2024,Toscana,Massa-Carrara,03/06/2024 13:34,2024-06-14,2024-06-14
Effettuato,14/06/2024,14/06/2024,OSR UGL-FNA,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,24 ORE,Locale,null,23/05/2024,Lazio,Latina,23/05/2024 11:48,2024-06-14,2024-06-14
Effettuato,14/06/2024,14/06/2024,OSR UILT UIL/UNICA TAXI CGIL/URITAXI/ASCOM TAXI/CONFARTIGIANATO TAXI/CNA FITA TAXI,Taxi,FERMO SERVIZIO TAXI DEL TERRITORIO DI BOLOGNA,12 ORE: DALLE 08.00 ALLE 20.00,Locale,null,04/06/2024,Emilia-Romagna,Bologna,04/06/2024 17:47,2024-06-14,2024-06-14
"Revocato (include le azioni di revoca, sospensione e differimento)",10/06/2024,10/06/2024,OSP SGB,Aereo,PERSONALE SOC. AVIAPARTNER AEROPORTO DI BOLOGNA,4 ORE: DALLE 14.00 ALLE 18.00,Interregionale,null,23/04/2024,Emilia-Romagna,Tutte,23/04/2024 14:14,2024-06-10,2024-06-10
"Revocato (include le azioni di revoca, sospensione e differimento)",07/06/2024,07/06/2024,OSP FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE PROVINCIA DI MASSA CARRARA,8 ORE: DALLE 8.30 ALLE 12.29 E DALLE 17.00 ALLE 21.00,Provinciale,null,28/05/2024,Toscana,Massa-Carrara,28/05/2024 20:22,2024-06-07,2024-06-07
"Revocato (include le azioni di revoca, sospensione e differimento)",05/06/2024,06/06/2024,FAST-CONFSAL-TAXI/SATAM/TAM/USB-TAXI/UNICA-FILT-CGIL/CLAAI/URITAXI/UTI/UNIMPRESA/ORSA-TAXI/UGL-TAXI/FEDERTAXI-CISAL/SITAN-ATN/UNIONE ARTIGIANI,Taxi,FERMO NAZIONALE SERVIZIO TAXI,5/6 14 ORE: DALLE 08.00 ALLE 22.00 - 6/6 14 ORE: DALLE 08.00 ALLE 22.00,Nazionale,ESCLUSIONE DEL BACINO DELLA REGIONE ABRUZZO,27/05/2024,Italia,Tutte,27/05/2024 16:29,2024-06-05,2024-06-06
"Revocato (include le azioni di revoca, sospensione e differimento)",05/06/2024,05/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. TUA REGIONE ABRUZZO,4 ORE: DALLE 9.00 ALLE 13.00,Regionale,null,17/05/2024,Abruzzo,Tutte,18/05/2024 23:47,2024-06-05,2024-06-05
Effettuato,05/06/2024,05/06/2024,OSR FILT-CGIL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. TUA DI TERAMO,4 ORE: DALLE 9.00 ALLE 13.00,Provinciale,null,21/05/2024,Abruzzo,Teramo,21/05/2024 18:14,2024-06-05,2024-06-05
"Revocato (include le azioni di revoca, sospensione e differimento)",05/06/2024,05/06/2024,UILT-UIL,Taxi,FERMO NAZIONALE DEL TRASPORTO PUBBLICO NON DI LINEA (TAXI),5/6 14 ORE: DALLE 08.00 ALLE 22.00 / 6/6 14 ORE: DALLE 08.00 ALLE 22.00,Nazionale,ESCLUSIONE DEL BACINO DELLA REGIONE ABRUZZO,25/05/2024,Italia,Tutte,25/05/2024 10:58,2024-06-05,2024-06-05
Effettuato,04/06/2024,04/06/2024,FILCAMS-CGIL/FISASCAT-CISL/UILTUCS-UIL,Plurisettoriale,PERSONALE DELLE AZIENDE ADDETTE ALLA RISTORAZIONE COLLETTIVA ADERENTI ALLE ASSOCIAZIONI ANIR E ANGEM,INTERA GIORNATA/INTERO TURNO,Nazionale,null,24/05/2024,Italia,Tutte,27/05/2024 12:30,2024-06-04,2024-06-04
Effettuato,04/06/2024,04/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. TUA REGIONE ABRUZZO,4 ORE: DALLE 9.00 ALLE 13.00,Regionale,null,22/05/2024,Abruzzo,Tutte,22/05/2024 11:08,2024-06-04,2024-06-04
Effettuato,03/06/2024,03/06/2024,ASSEMBLEA NAZIONALE  LAVORATORI MANUTENZIONE INFRASTRUTTURA RFI,Ferroviario,PERSONALE SOC. RFI IMPIANTI MANUTENZIONE INFRASTRUTTURE,24 ORE: INTERA PRESTAZIONE LAVORATIVA,Nazionale,null,09/05/2024,Italia,Tutte,09/05/2024 23:08,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,COBAS LAVORO PRIVATO/COORDINAMENTO FERROVIERI,Ferroviario,PERSONALE SOC. RFI IMPIANTI MANUTENZIONE INFRASTRUTTURE,24 ORE,Nazionale,ADESIONE DELLA O.S. FISI DEL 22/05 E DELLA O.S. USB LAVORO PRIVATO DEL 24/5,09/05/2024,Italia,Tutte,09/05/2024 23:26,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,CUB TRASPORTI,Ferroviario,PERSONALE SOC. RFI MANUTENZIONE INFRASTRUTTURA FERROVIARIA,"24 ORE, X DOIT FRIULI VENEZIA GIULIA, BOLOGNA, FIRENZE, ANCONA (MARCHE-UMBRIA) E ABRUZZO DI 8 ORE",Nazionale,null,23/05/2024,Italia,Tutte,23/05/2024 13:42,2024-06-03,2024-06-03
Effettuato,03/06/2024,04/06/2024,OSP FILT-CGIL,Ferroviario,PERSONALE MANUTENZIONE DELLA SOC. RFI UNITA' TERRITORIALE NORD TRENTINO,8 ORE: DALLE 21.01 DEL 3/6 ALLE 04.59 DEL 4/6,Provinciale,null,21/05/2024,Trentino-Alto Adige,Trento,21/05/2024 10:29,2024-06-03,2024-06-04
Effettuato,03/06/2024,04/06/2024,OSP ORSA FERROVIE,Ferroviario,PERSONALE SOC. RFI MANUTENZIONE INFRASTRUTTURE UNITA' TERRITORIALE SUD VERONA DOIT VERONA,24 ORE: DALLE 21.00 DEL 3/6 ALLE 20.59 DEL 4/6,Regionale,null,21/05/2024,Veneto,Tutte,21/05/2024 15:09,2024-06-03,2024-06-04
"Revocato (include le azioni di revoca, sospensione e differimento)",03/06/2024,03/06/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AST REGIONE SICILIA,24 ORE,Regionale,null,16/05/2024,Sicilia,Tutte,16/05/2024 09:20,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOCC. INTERBUS ED ETNA TRASPORTI PROVINCE DI ENNA E CATANIA,4 ORE: DALLE 9.30 ALLE 13.30,Territoriale,null,23/05/2024,Sicilia,Tutte,23/05/2024 22:37,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. SEGESTA AUTOLINEE DI PALERMO,4 ORE: DALLE 9.30 ALLE 13.30,Territoriale,null,23/05/2024,Sicilia,Palermo,23/05/2024 22:37,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ ORSA,Ferroviario,PERSONALE SOC. RFI DOIT REGIONE FRIULI VENEZIA GIULIA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,09/05/2024,Friuli-Venezia Giulia,Tutte,09/05/2024 15:15,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. RFI MANUTENZIONE INFRASTRUTTURE DOIT BOLOGNA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,29/04/2024,Emilia-Romagna,Tutte,29/04/2024 11:00,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/ORSA,Ferroviario,PERSONALE MANUTENZIONE INFRASTRUTTURA DELLA SOC. RFI DOIT FIRENZE,8 ORE: DALLE 9.01 ALLE 17.00,Locale,SCIOPERO DELLO STRAORDINARIO DALL'11/05 AL 3/6,29/04/2024,Toscana,Firenze,30/04/2024 17:30,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/SLM-FAST-CONFSAL,Ferroviario,PERSONALE MANUTENZIONE INFRASTRUTTURA DELLA SOC. RFI DOIT ANCONA UT ANCONA E UT FOLIGNO,8 ORE: DALLE 9.01 ALLE 17.00,Interregionale,null,30/04/2024,Marche,Tutte,30/04/2024 12:07,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/SLM-FAST-CONFSAL/ORSA FERROVIE,Ferroviario,PERSONALE MANUTENZIONE INFRASTRUTTURA DELLA SOC. RFI DOIT ANCONA UT PESCARA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,24/05/2024,Abruzzo,Tutte,24/05/2024 13:39,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR ORSA FERROVIE,Ferroviario,PERSONALE MANUTENZIONE INFRASTRUTTURA DELLA SOC. RFI DOIT TORINO,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,14/05/2024,Piemonte,Tutte,14/05/2024 14:30,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR ORSA FERROVIE,Ferroviario,PERSONALE MANUTENZIONE INFRASTRUTTURA DELLA SOC. RFI DOIT ANCONA MARCHE UMBRIA,8 ORE: DALLE 9.01 ALLE 16.59,Interregionale,null,02/05/2024,Marche,Tutte,02/05/2024 21:40,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR ORSA TPL,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI REGGIO EMILIA, MODENA E PIACENZA",4 ORE: DALLE 16.01 ALLE 20.00,Provinciale,null,22/05/2024,Emilia-Romagna,Modena,22/05/2024 13:48,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR UGL FERROVIERI,Ferroviario,PERSONALE SOC. RFI MANUTENZIONE DOIT TRIESTE,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,13/05/2024,Friuli-Venezia Giulia,Tutte,13/05/2024 12:42,2024-06-03,2024-06-03
Effettuato,03/06/2024,03/06/2024,OSR UGL FERROVIERI,Ferroviario,PERSONALE SOC. RFI CIRCOLAZIONE AREA BA-AN E DELLA MANUTENZIONE DOIT ANCORA DELLE REGIONE ABRUZZO,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,06/05/2024,Abruzzo,Tutte,06/05/2024 13:09,2024-06-03,2024-06-03
Effettuato,03/06/2024,04/06/2024,OSR UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE MANUTENZIONE DELLA SOC. RFI UNITA' TERRITORIALE NORD TRENTINO ALTO ADIGE,23 ORE E 30 MIN.: DALLE 10.45 DEL 3/6 ALLE 10.15 DEL 4/6,Regionale,null,07/05/2024,Trentino-Alto Adige,Tutte,07/05/2024 15:32,2024-06-03,2024-06-04
Effettuato,03/06/2024,03/06/2024,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",24 ORE: VARIE MODALITA',Provinciale,null,10/05/2024,Emilia-Romagna,Tutte,10/05/2024 09:51,2024-06-03,2024-06-03
"Revocato (include le azioni di revoca, sospensione e differimento)",01/06/2024,01/06/2024,OSP FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/ORSA TRASPORTI/COBAS TRASPORTI,Trasporto pubblico locale,PERSONALE SOC. AMAT DI PALERMO,24 ORE,Locale,null,12/04/2024,Sicilia,Palermo,12/04/2024 09:37,2024-06-01,2024-06-01
"Revocato (include le azioni di revoca, sospensione e differimento)",01/06/2024,01/06/2024,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA SITA NORD REGIONE UMBRIA,24 ORE,Regionale,null,18/04/2024,Umbria,Tutte,19/04/2024 05:58,2024-06-01,2024-06-01
Effettuato,01/06/2024,01/06/2024,OST FILT-CGIL/FAISA-CISAL/SGB,Trasporto pubblico locale,PERSONALE SOC. MOBILITA' DI MARCA DI TREVISO,24 ORE,Locale,null,15/05/2024,Veneto,Treviso,15/05/2024 17:42,2024-06-01,2024-06-01
Effettuato,31/05/2024,31/05/2024,AL-COBAS,Trasporto pubblico locale,PERSONALE SOCC. GRUPPO ATM DI MILANO,24 ORE VARIE MODALITA',Provinciale,null,20/05/2024,Lombardia,Tutte,20/05/2024 11:44,2024-05-31,2024-05-31
Effettuato,31/05/2024,31/05/2024,OSP UILT-UIL-SGK,Trasporto pubblico locale,PERSONALE SOC. SAD DI BOLZANO,24 ORE,Locale,null,09/05/2024,Trentino-Alto Adige,Bolzano,09/05/2024 19:25,2024-05-31,2024-05-31
Effettuato,31/05/2024,31/05/2024,OSP UILT-UIL-SGK,Trasporto pubblico locale,PERSONALE SOC. SIMOBIL DI SIUSI (BZ),24 ORE,Locale,null,09/05/2024,Trentino-Alto Adige,Bolzano,09/05/2024 19:25,2024-05-31,2024-05-31
Effettuato,31/05/2024,31/05/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/SLM-FAST-CONFSAL/SALPAS-ORSA,Appalti ferroviari,PERSONALE APPALTI FERROVIARI SOC. DUSSMANN SERVICE LOTTI GRUPPO FSI REGIONE CAMPANIA,INTERO TURNO DI LAVORO,Regionale,null,30/04/2024,Campania,Tutte,30/04/2024 13:10,2024-05-31,2024-05-31
Effettuato,31/05/2024,31/05/2024,OSR ORSA AUTOFERRO,Trasporto pubblico locale,PERSONALE SOC. TRENTINO TRASPORTI DI TRENTO,4 ORE: DALLE 11.00 ALLE 15.00,Locale,null,10/05/2024,Trentino-Alto Adige,Trento,10/05/2024 19:48,2024-05-31,2024-05-31
Effettuato,30/05/2024,30/05/2024,OSP FAISA-CONFAIL,Trasporto pubblico locale,PERSONALE SOC. EAV DI NAPOLI,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,02/05/2024,Campania,Napoli,02/05/2024 15:01,2024-05-30,2024-05-30
Effettuato,30/05/2024,30/05/2024,OSR ORSA TPL,Trasporto pubblico locale,PERSONALE VIAGGIANTE DELLA SOC. EAV DI NAPOLI,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,10/05/2024,Campania,Napoli,10/05/2024 17:06,2024-05-30,2024-05-30
Effettuato,30/05/2024,30/05/2024,OSR SUL TRASPORTI,Trasporto pubblico locale,PERSONALE VIAGGIANTE DELLA SOC. FERROVIE DELLA CALABRIA E DELLE BIGLIETTERIE DELL'INTERA REGIONE CALABRIA,24 ORE,Regionale,null,14/05/2024,Calabria,Tutte,14/05/2024 22:14,2024-05-30,2024-05-30
"Revocato (include le azioni di revoca, sospensione e differimento)",29/05/2024,29/05/2024,OST FILT-CGIL/FIT-CISL/UGL,Marittimo,PERSONALE SOC. ADRIAFER OPERANTE PRESSO IL PORTO DI TRIESTE,INTERA PRESTAZIONE LAVORATIVA,Locale,null,16/05/2024,Friuli-Venezia Giulia,Trieste,16/05/2024 09:00,2024-05-29,2024-05-29
Effettuato,28/05/2024,28/05/2024,FIT-CISL,Aereo,PERSONALE NAVIGANTE DELLA COMPAGNIA AEREA WIZZAIR,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,16/05/2024,Italia,Tutte,16/05/2024 14:13,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,ORSA TRASPORTI,Aereo,"PERSONALE SOCC. SACAL E SACAL GH AEROPORTI DI LAMEZIA TERME (CZ), CROTONE E REGGIO CALABRIA",2 ORE: DALLE 10.00 ALLE 12.00,Regionale,null,03/05/2024,Calabria,Tutte,03/05/2024 13:12,2024-05-28,2024-05-28
"Revocato (include le azioni di revoca, sospensione e differimento)",28/05/2024,28/05/2024,OSP FIT-CISL,Aereo,PERSONALE SOC. GH VERONA SERVIZI DI TERRA AEROPORTO VALERIO CATULLO DI VERONA VILLAFRANCA,24 ORE: DALLE 00.00 ALLE 23.59,Interregionale,null,13/05/2024,Italia,Tutte,13/05/2024 19:50,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OSP FIT-CISL,Aereo,PERSONALE SOC. GH VERONA SERVIZI DI TERRA AEROPORTO VALERIO CATULLO DI VERONA VILLAFRANCA,24 ORE: DALLE 00.00 ALLE 23.59,Interregionale,null,16/05/2024,Veneto,Verona,16/05/2024 09:48,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OSR FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. GH VENEZIA AEROPORTO DI VENEZIA TESSERA,24 ORE,Interregionale,null,05/04/2024,Veneto,Verona,05/04/2024 17:54,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OSR FLAI TRASPORTI E SERVIZI,Aereo,PERSONALE SOC. SICURITALIA IVRI VIGILANZA PRESSO AEROPORTO DI VENEZIA TESSERA,24 ORE,Interregionale,null,05/04/2024,Veneto,Tutte,05/04/2024 17:58,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OSR USB LAVORO PRIVATO,Aereo,PERSONALE SOC. ITALPOL VIGILANZA PRESSO AEROPORTO DI MILANO LINATE,24 ORE,Nazionale,null,24/04/2024,Italia,Tutte,24/04/2024 14:18,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. AIRPORT HANDLING AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,13/05/2024,Italia,Tutte,13/05/2024 17:54,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. AVIAPARTNER HANDLING AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,13/05/2024,Italia,Tutte,13/05/2024 17:54,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,OST CUB TRASPORTI,Aereo,PERSONALE SOC. SWISSPORT ITALIA AEROPORTO DI MILANO LINATE,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,13/05/2024,Italia,Tutte,13/05/2024 17:54,2024-05-28,2024-05-28
Effettuato,28/05/2024,28/05/2024,UILT-UIL,Aereo,PERSONALE NAVIGANTE DI CONDOTTA SOC. AIR DOLOMITI,24 ORE,Nazionale,null,07/05/2024,Italia,Tutte,07/05/2024 15:09,2024-05-28,2024-05-28
"Revocato (include le azioni di revoca, sospensione e differimento)",27/05/2024,27/05/2024,ASI-AU ASSOCIAZIONE SINDACALE INDIPENDENTE,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,4 ORE: DALLE 17.15 ALLE 21.15,Locale,null,30/04/2024,Friuli-Venezia Giulia,Udine,30/04/2024 15:08,2024-05-27,2024-05-27
Effettuato,27/05/2024,27/05/2024,ASI-AU ASSOCIAZIONE SINDACALE INDIPENDENTE,Trasporto pubblico locale,PERSONALE SOC. ARRIVA UDINE DI UDINE,4 ORE: DALLE 17.15 ALLE 21.15,Locale,null,01/05/2024,Friuli-Venezia Giulia,Udine,01/05/2024 12:00,2024-05-27,2024-05-27
"Revocato (include le azioni di revoca, sospensione e differimento)",27/05/2024,27/05/2024,OSP FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL + RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,24 ORE,Locale,null,10/05/2024,Liguria,Savona,10/05/2024 07:37,2024-05-27,2024-05-27
"Revocato (include le azioni di revoca, sospensione e differimento)",27/05/2024,27/05/2024,OSP SIAL-COBAS + RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,24 ORE,Locale,null,10/05/2024,Liguria,Savona,10/05/2024 07:53,2024-05-27,2024-05-27
"Revocato (include le azioni di revoca, sospensione e differimento)",27/05/2024,28/05/2024,OSR UGL FERROVIE/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE LIGURIA,24 ORE: DALLE 21.01 DEL 27/5 ALLE 21.00 DEL 28/5,Regionale,null,24/04/2024,Liguria,Tutte,24/04/2024 09:27,2024-05-27,2024-05-28
"Revocato (include le azioni di revoca, sospensione e differimento)",26/05/2024,27/05/2024,ASSEMBLEA NAZIONALE PDM/PDB,Ferroviario,PERSONALE DI MACCHINA E DI BORDO TRASPORTO VIAGGIATORI OPERANTE PER LE SOCC. TRENITALIA E TRENITALIA TPER GRUPPO FSI,23 ORE: DALLE 03.00 DEL 26/5 ALLE 02.00 DEL 27/5,Nazionale,null,17/05/2024,Italia,Tutte,17/05/2024 20:57,2024-05-26,2024-05-27
"Revocato (include le azioni di revoca, sospensione e differimento)",26/05/2024,27/05/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAST/ORSA,Ferroviario,PERSONALE SOC. TRENITALIA EQUIPAGGI DBR CAMPANIA,23 ORE: DALLE 03.00 DEL 26/5 ALLE 02.00 DEL 27/5,Regionale,null,03/05/2024,Campania,Tutte,03/05/2024 17:19,2024-05-26,2024-05-27
"Revocato (include le azioni di revoca, sospensione e differimento)",24/05/2024,24/05/2024,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/FAST MOBILITA'/ORSA,Ferroviario,PERSONALE SOC. TRENITALIA OMC CARROZZE DI S. MARIA LA BRUNA (NA),8 ORE: DALLE 9.01 ALLE 16.59,Locale,null,22/04/2024,Campania,Napoli,22/04/2024 15:23,2024-05-24,2024-05-24
Effettuato,21/05/2024,21/05/2024,FAST-CONFSAL-TAXI/SATAM/TAM/USB-TAXI/UNICA-FILT-CGIL/CLAAI/URITAXI/UTI/UNIMPRESA/ORSA-TAXI/UGL-TAXI/FEDERTAXI-CISAL/SITAN-ATN/UNIONE ARTIGIANI,Taxi,FERMO NAZIONALE SERVIZIO TAXI,24 ORE: DALLE 00.00 ALLE 24.00,Nazionale,null,03/05/2024,Italia,Tutte,03/05/2024 17:20,2024-05-21,2024-05-21
Effettuato,21/05/2024,21/05/2024,OSP FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE PROVINCIA DI MASSA CARRARA,4 ORE: DALLE 8.30 ALLE 12.29,Provinciale,null,02/05/2024,Toscana,Massa-Carrara,02/05/2024 13:17,2024-05-21,2024-05-21
Effettuato,21/05/2024,21/05/2024,UILT-UIL,Taxi,FERMO NAZIONALE DEL TRASPORTO PUBBLICO NON DI LINEA (TAXI),14 ORE: DALLE 08.00 ALLE 22.00,Nazionale,ESCLUSIONE DEL BACINO DELLA PROVINCIA DI MASSA CARRARA,08/05/2024,Italia,Tutte,08/05/2024 17:40,2024-05-21,2024-05-21
